id,city,x,y,z
620,Vxhrd,9.292,48.810,122.433
621,Phlra,10.399,53.159,382.048
622,Ywyng,11.315,54.184,425.437
623,Xxxtt,12.488,51.681,149.230
624,Gjuxn,7.502,50.661,453.276
625,Fojdb,10.712,51.296,311.586
626,Vfsfk,7.592,50.326,824.251
627,Rvetw,13.628,51.071,563.334
628,Bbpfz,9.549,49.317,561.523
629,Xnsfz,10.936,50.780,447.461
630,Elqrw,7.218,49.495,757.438
631,Shtnn,11.697,49.531,5.351
632,Frfvk,13.473,54.646,949.810
633,Lpzjb,8.292,51.540,577.692
634,Xiofq,9.216,48.507,424.020
635,Cbggy,9.023,49.368,542.944
636,Dgwsd,9.221,52.828,195.439
637,Gwlev,12.774,52.006,830.001
638,Ttfep,12.122,53.500,488.182
639,Nitur,11.166,50.014,913.596
640,Gprds,13.396,53.653,432.105
641,Ooipn,8.866,53.698,214.846
642,Eyvpa,6.725,53.746,555.884
643,Hqrrk,12.875,53.296,857.139
644,Byplq,10.080,50.494,755.572
645,Zhuyl,9.473,50.203,56.791
646,Hzvwf,6.817,49.890,183.209
647,Pncly,11.100,51.862,189.980
648,Nezli,12.421,53.536,655.048
649,Lfxav,7.210,52.512,179.486
650,Pwowh,8.557,52.752,58.309
651,Bpsut,12.073,48.525,609.688
652,Oznoh,7.246,49.364,201.171
653,Liwgf,11.284,52.646,830.050
654,Hzayo,11.252,48.577,951.018
655,Pcjyn,13.893,52.350,956.081
656,Dbqih,12.537,52.122,451.018
657,Gqtds,9.588,49.130,678.602
658,Nvfmp,9.170,53.833,941.707
659,Pwrsk,11.132,53.950,614.082
660,Behvq,8.984,49.049,710.462
661,Jueyk,11.644,51.545,183.596
662,Adxll,11.483,48.319,18.152
663,Wccvz,9.554,52.551,906.181
664,Ujosw,7.470,53.286,584.246
665,Upndn,6.846,51.687,955.642
666,Lkfgk,12.463,52.256,550.544
667,Eeyya,13.156,52.324,68.879
668,Boafp,12.109,51.874,69.455
669,Ukfgx,11.385,51.476,527.638
670,Qjdro,13.086,51.392,168.310
671,Nosgc,9.026,49.392,670.026
672,Njmwl,8.988,48.534,35.285
673,Zldvx,8.329,49.472,374.330
674,Pgwjm,11.610,51.447,55.660
675,Usock,7.650,50.218,433.577
676,Qwalf,13.849,51.757,217.145
677,Ngbbf,9.269,52.183,481.387
678,Sfqox,7.283,51.324,685.666
679,Opurz,7.508,50.821,604.612
680,Rsnqx,12.858,48.284,764.063
681,Vjpyy,7.351,49.277,423.848
682,Ubxhz,11.158,53.773,635.525
683,Tyggr,6.474,50.847,-2.083
684,Hsyhz,8.864,49.643,592.679
685,Lkoau,7.873,51.842,86.584
686,Iiiec,7.785,52.470,959.622
687,Akefy,10.537,54.261,702.527
688,Ofoei,11.746,50.536,41.285
689,Ekjvp,10.434,53.617,424.369
690,Zxzqb,8.333,53.875,638.386
691,Kblvg,10.471,49.937,165.548
692,Hfebx,11.179,48.973,271.633
693,Bofxk,12.671,52.226,85.990
694,Pipmb,8.055,52.852,545.033
695,Bvicq,12.632,49.379,547.807
696,Fcmhh,13.231,51.408,523.507
697,Aqvnk,8.403,52.060,769.785
698,Qxtsp,12.578,50.848,625.289
699,Smplg,10.227,49.731,55.897
700,Egilc,11.062,50.472,780.004
701,Qbiwk,13.520,52.270,657.217
702,Qajtn,10.671,48.239,479.423
703,Xsekx,10.177,54.652,690.027
704,Krhuf,12.413,54.077,95.508
705,Pvcso,6.729,50.336,121.636
706,Ggtai,11.558,48.629,33.456
707,Nmpfw,8.947,50.133,25.527
708,Rbusl,10.536,50.884,905.307
709,Villa,11.915,48.550,13.193
710,Cngjd,9.776,52.064,164.781
711,Gteit,12.016,49.410,899.796
712,Snvfv,13.695,54.123,157.990
713,Hriuy,12.389,47.774,-2.914
714,Bbovr,10.947,52.996,879.366
715,Hrkbd,7.740,50.993,475.791
716,Oodbd,11.121,48.633,840.205
717,Dxxwr,10.688,50.874,690.961
718,Zbdqo,9.419,54.384,113.441
719,Sylgn,14.201,52.464,507.973
720,Vbeic,8.278,51.084,514.072
721,Eswsk,12.992,51.008,706.725
722,Hrupr,11.235,54.138,1.556
723,Uonci,7.916,52.119,674.755
724,Pskks,13.768,52.455,587.098
725,Lfjxj,8.417,54.403,-0.074
726,Xkqtu,10.999,51.508,346.362
727,Aptmg,13.690,53.033,917.120
728,Kwrbi,7.826,54.007,766.690
729,Njbqw,9.715,49.239,703.944
730,Hnqff,9.910,52.476,855.655
731,Ojaim,8.138,50.393,666.082
732,Ctjud,12.667,52.996,432.710
733,Krbjp,13.639,52.835,855.064
734,Idvmi,11.223,50.189,232.527
735,Jokpz,12.630,51.619,196.499
736,Uhzvr,8.109,53.460,858.699
737,Gehlv,9.553,51.287,649.893
738,Ovqqc,9.418,51.000,386.052
739,Missk,9.197,50.945,328.667
740,Kgxut,10.691,53.113,43.327
741,Xcvvu,6.528,50.051,-1.025
742,Tuisc,12.593,51.306,452.059
743,Uvffp,8.038,49.160,-2.856
744,Ukupf,11.777,49.120,337.126
745,Rbpbq,13.557,54.279,434.225
746,Pgsuh,12.730,49.180,632.556
747,Oycza,14.027,52.462,923.122
748,Pvnbl,10.818,52.008,967.170
749,Iwsku,7.588,49.791,579.723
750,Dnxgt,11.420,50.410,725.401
751,Fsead,10.101,49.413,851.913
752,Upuqd,14.130,53.510,650.456
753,Nsucg,13.859,54.245,573.976
754,Ughaq,13.115,53.259,183.383
755,Cvavg,14.161,51.587,824.582
756,Oikex,12.046,52.862,873.251
757,Qzrym,11.090,49.222,672.470
758,Ivepq,12.679,52.269,584.732
759,Rjadt,8.854,52.412,812.795
760,Mpmax,12.480,52.843,77.207
761,Ahlyn,9.783,51.177,922.246
762,Cdlkb,11.928,51.011,481.244
763,Ozuzz,13.688,53.360,511.311
764,Gctcz,14.436,52.548,938.733
765,Cullz,11.531,48.418,490.208
766,Gurio,10.188,48.025,872.993
767,Vmyhk,11.064,53.273,795.547
768,Xhtjv,7.548,51.511,883.122
769,Xjgkm,14.024,53.037,765.036
770,Ofedj,11.981,51.821,421.385
771,Zsdpg,10.559,53.767,651.798
772,Vkucf,10.622,49.594,782.567
773,Lcwra,11.295,51.557,152.667
774,Vktwp,6.629,50.104,453.558
775,Cllut,8.443,50.261,145.096
776,Geehn,12.491,53.509,27.943
777,Jryym,13.043,48.844,855.226
778,Woanu,14.429,51.803,577.668
779,Cxjwm,8.513,54.497,464.582
780,Fddel,11.086,49.724,528.003
781,Xqady,9.236,50.764,928.961
782,Ihdwm,11.002,48.078,200.816
783,Qlseo,12.652,52.625,278.425
784,Ttvwb,12.808,53.935,728.559
785,Ggcgb,8.216,50.768,166.991
786,Ouenb,11.389,47.831,810.856
787,Redre,10.332,54.239,927.621
788,Ebeps,10.511,52.838,432.568
789,Ronyv,7.103,51.258,259.050
790,Mpyrb,10.576,50.906,924.289
791,Njlpt,13.124,48.973,549.019
792,Jipsu,9.960,54.675,327.390
793,Bfkyt,10.995,51.919,29.400
794,Ajrkv,7.324,53.072,351.316
795,Qgvwb,6.849,53.594,154.017
796,Ogayz,10.650,52.822,529.080
797,Wdieu,8.595,52.765,375.925
798,Ttcow,10.663,54.135,374.032
799,Quqfr,12.914,48.415,597.050
800,Raypp,6.376,50.184,10.481
801,Skfuf,12.512,54.016,859.099
802,Pagyq,12.659,51.227,122.414
803,Tqfdv,10.550,48.822,374.842
804,Dlgmm,13.731,52.377,263.939
805,Jjreq,12.955,52.853,929.339
806,Rcqkz,10.745,52.171,197.722
807,Ivgyt,11.833,48.845,776.167
808,Mtnvg,14.092,52.517,103.706
809,Vstro,14.391,51.927,733.135
810,Hfbfs,12.409,52.896,170.960
811,Boctx,12.979,52.959,341.192
812,Tcnet,10.981,50.228,206.665
813,Bbijn,7.923,49.424,564.444
814,Fafgx,9.160,50.232,481.965
815,Efzww,11.850,50.363,89.417
816,Glgfl,12.922,53.990,485.249
817,Tncuw,13.562,52.763,960.303
818,Smtjk,8.920,50.034,807.572
819,Qimpk,8.706,51.606,325.784
820,Pxacg,7.420,52.621,505.578
821,Lbfcr,11.175,54.078,600.759
822,Muubr,12.808,52.897,960.205
823,Zxpgv,11.772,53.186,923.507
824,Gnany,11.073,47.738,186.155
825,Iomjv,11.610,47.810,203.245
826,Laduh,7.782,53.170,225.149
827,Gzvwp,8.758,48.850,631.901
828,Pmkdz,11.835,54.150,270.664
829,Pcvel,10.382,49.147,636.821
830,Iroai,8.092,51.787,503.806
831,Csrvn,11.374,51.027,389.379
832,Eavlb,11.258,50.351,695.232
833,Szxzp,6.907,51.673,961.596
834,Adnzv,10.115,49.897,575.380
835,Qpoba,8.147,48.500,682.794
836,Xzgvx,7.248,52.676,951.075
837,Dflke,14.112,52.172,560.588
838,Avmux,9.384,52.537,946.903
839,Eqygq,12.578,47.773,847.516
840,Clnbo,11.686,50.947,361.926
841,Naure,13.915,52.741,137.119
842,Dtxut,12.789,50.590,893.693
843,Efcgl,12.015,47.765,320.488
844,Vtlcs,10.938,52.647,430.923
845,Jcqno,8.247,53.630,680.450
846,Nhkbb,13.287,50.645,813.176
847,Tvmzk,9.109,51.689,19.830
848,Fdjxv,7.554,54.029,261.350
849,Gpyvi,10.869,54.488,411.065
850,Ztkzp,12.024,49.670,881.593
851,Mbwqa,8.225,50.260,395.671
852,Yxpqr,9.899,51.124,904.738
853,Cxtxj,11.394,49.155,703.623
854,Tllfz,14.310,51.978,244.197
855,Amjon,7.473,49.490,948.733
856,Dyqth,14.704,51.124,161.709
857,Vngjr,8.618,51.596,37.742
858,Ozmbm,10.851,52.294,664.513
859,Ktvsw,13.429,51.267,844.896
860,Ocooe,8.231,53.215,326.154
861,Axskf,9.841,49.696,935.166
862,Sdcri,13.052,50.984,499.372
863,Qjcnc,7.534,54.061,825.821
864,Gdbpr,12.728,48.817,581.426
865,Lhfgx,6.967,53.571,942.223
866,Yqcoi,11.799,49.235,580.244
867,Peear,9.307,49.206,135.224
868,Ynuwq,13.562,52.672,728.751
869,Znqhj,10.954,52.147,172.816
870,Xcqjz,9.415,48.494,951.069
871,Dhwfo,8.916,53.224,727.529
872,Gatgq,12.808,50.649,929.244
873,Shrrs,8.510,51.528,693.442
874,Osuic,6.456,49.962,6.225
875,Dqfqq,7.808,51.364,886.882
876,Hlctf,12.234,48.991,711.794
877,Opagv,11.666,52.905,742.695
878,Bzqpf,6.377,51.366,724.175
879,Bjqme,6.700,50.173,258.355
880,Rgdjn,7.762,54.201,708.524
881,Bpzns,9.468,49.332,678.235
882,Kqznv,9.682,48.048,560.102
883,Aktuz,9.965,51.460,467.542
884,Uwsnv,8.166,54.520,787.716
885,Xwkgj,12.149,50.612,32.968
886,Tzawz,10.184,53.423,14.774
887,Ungdy,11.743,49.061,905.262
888,Adjfn,11.719,50.328,634.859
889,Mmbjp,9.661,50.065,472.681
890,Bvhkk,14.256,52.459,801.693
891,Hdunx,8.891,50.448,206.831
892,Zcyfh,10.554,51.677,736.601
893,Jxtpk,10.372,48.607,428.891
894,Ojakb,12.044,48.136,540.976
895,Lzazz,13.052,50.580,600.474
896,Kzjpf,13.002,52.133,450.097
897,Ekocv,9.859,51.412,361.925
898,Naiug,10.574,52.061,445.898
899,Aathe,12.835,52.844,362.160
900,Prvda,12.421,49.338,528.993
901,Zkepn,6.976,53.682,266.489
902,Ruprl,12.853,50.957,190.312
903,Ytvsa,9.212,52.116,867.749
904,Hihqj,10.504,53.817,535.424
905,Ntvaq,12.858,53.750,98.043
906,Nwrth,7.687,52.730,272.964
907,Xcgke,10.175,47.810,609.552
908,Fmyoa,9.286,50.030,735.930
909,Cnrya,8.974,52.489,668.392
910,Kaezm,10.100,51.346,612.507
911,Zxinq,10.799,52.939,64.624
912,Pkqix,6.853,50.698,132.992
913,Yyefj,8.255,47.783,154.542
914,Wvywp,9.813,48.166,748.472
915,Nbeuf,7.832,53.476,926.509
916,Ezgde,12.587,51.016,391.629
917,Ocfux,9.492,51.568,318.983
918,Ylwqr,9.603,53.728,800.166
919,Djpzy,13.088,54.536,305.033
920,Yoizq,11.408,50.512,242.320
921,Vnwca,10.438,53.031,830.555
922,Jnlvj,7.711,51.324,417.278
923,Caugh,11.104,50.939,566.681
924,Xvngq,8.408,51.940,499.863
925,Jhgao,9.269,53.372,647.458
926,Crumz,8.094,54.714,361.299
927,Dwtrg,9.137,47.909,86.907
928,Djeyz,9.274,47.719,226.387
929,Axace,11.136,53.925,533.396
930,Dnhqx,14.858,51.367,916.084
931,Haloo,13.596,54.687,661.803
932,Ofasq,8.377,48.793,142.282
933,Eayjt,11.268,49.774,161.883
934,Fsrjk,11.101,48.457,546.603
935,Jrwch,10.922,54.093,74.900
936,Thtef,9.428,52.490,494.654
937,Wotiv,13.130,52.396,696.047
938,Fanci,8.187,51.003,-0.885
939,Riboe,11.024,53.497,385.496
940,Ufhck,13.165,52.116,291.629
941,Nmwhj,8.671,50.918,716.331
942,Vprzi,11.177,50.765,953.063
943,Bqymq,8.772,54.030,949.034
944,Deyls,13.477,52.552,825.587
945,Iediv,11.820,48.835,129.022
946,Vpdyw,7.554,51.066,739.137
947,Qqrnj,11.435,48.242,191.678
948,Tjufy,8.385,50.723,912.823
949,Ndblq,14.036,53.222,544.319
950,Uijak,9.709,49.547,58.779
951,Xxpiz,13.076,48.598,177.227
952,Fzhbr,9.790,48.573,94.273
953,Zfbzq,13.788,54.331,103.122
954,Wnwdu,7.530,52.322,311.687
955,Kbffd,12.068,48.449,546.851
956,Wrzlh,9.882,51.133,358.374
957,Opjoy,8.222,52.686,79.138
958,Hkrtp,10.972,48.351,445.242
959,Apzwt,10.937,48.151,401.141
960,Ehzpc,9.480,51.541,478.803
961,Okpzh,14.050,53.732,209.910
962,Ipjyr,8.487,52.854,937.829
963,Cmltv,7.237,52.361,2.233
964,Oxhki,11.993,53.685,735.941
965,Jljek,8.992,51.157,209.211
966,Tihxk,11.894,53.856,319.145
967,Bkffl,13.394,52.203,890.659
968,Nslux,7.984,54.810,628.516
969,Pshdl,12.444,50.644,413.031
970,Zeccr,11.219,54.010,108.411
971,Qhopj,11.948,53.745,910.208
972,Mxpvx,9.314,50.199,387.799
973,Lcmsm,13.582,54.456,126.843
974,Ksvdp,10.376,54.542,520.403
975,Bbfhy,7.780,47.647,722.989
976,Wjewj,9.222,53.960,681.746
977,Nlhrl,8.024,52.492,698.628
978,Dcasm,7.740,51.531,818.238
979,Gulrz,7.886,50.835,480.558
980,Hupam,11.004,53.826,698.453
981,Xsomb,7.981,52.319,559.516
982,Ldkyo,10.213,48.972,158.447
983,Uukao,10.283,53.369,509.132
984,Meudc,11.651,53.923,780.958
985,Eiipi,7.691,53.635,352.721
986,Yxhtw,12.972,48.459,676.808
987,Snxob,9.970,53.554,308.387
988,Kvqno,11.789,53.171,97.389
989,Ovwrl,6.337,49.978,967.658
990,Lmkdg,9.646,50.324,378.701
991,Evphf,9.840,47.610,879.307
992,Zvotj,11.871,51.515,617.123
993,Iwepj,10.811,48.304,638.719
994,Fnzip,11.123,49.214,407.608
995,Jyibc,9.957,51.798,878.975
996,Dlija,8.352,53.209,643.150
997,Szljj,11.966,52.337,629.482
998,Xynxy,10.123,51.594,473.335
999,Lsren,12.776,47.836,636.516
1000,Sfzxl,12.424,51.943,13.269
1001,Amejb,9.080,49.499,255.239
1002,Kgmsv,11.828,48.294,592.309
1003,Mhwgo,7.866,53.295,473.441
1004,Ruqln,9.758,52.699,413.967
1005,Tsusj,12.945,52.618,119.338
1006,Qgnuc,6.597,49.430,40.462
1007,Iztsy,11.297,50.209,485.777
1008,Dofbj,11.073,52.884,0.700
1009,Ulgxz,8.952,51.410,809.792
1010,Afutj,12.355,50.483,781.548
1011,Hgkvp,8.630,51.130,40.159
1012,Arsek,8.704,50.907,131.173
1013,Neour,12.088,53.928,360.307
1014,Qilfu,9.829,49.152,424.929
1015,Jtrap,7.216,52.895,293.393
1016,Ewlco,11.319,53.969,260.311
1017,Xyufv,7.442,49.238,117.897
1018,Lqnep,12.540,53.269,636.446
1019,Twpnx,13.802,51.424,625.440
1020,Wqtmw,7.176,50.977,545.481
1021,Btzah,10.761,54.307,500.305
1022,Hyjuc,11.146,53.450,927.884
1023,Tezkz,10.448,51.743,57.103
1024,Tfvuv,12.374,49.081,58.774
1025,Fucja,9.268,49.191,97.134
1026,Akcrp,13.179,54.696,399.680
1027,Hgvph,9.221,47.761,702.924
1028,Fgxav,7.565,50.911,562.654
1029,Ubsqt,8.796,49.390,254.865
1030,Wkfzb,11.715,51.085,894.097
1031,Nvexb,8.344,54.284,38.569
1032,Rrixc,10.145,54.132,721.681
1033,Cedsc,12.964,53.006,365.125
1034,Hzeok,11.676,53.157,555.459
1035,Qifob,10.290,50.122,54.812
1036,Ghmmk,12.419,52.711,134.732
1037,Lesul,8.258,51.618,696.256
1038,Lwjgv,7.840,53.318,643.229
1039,Schal,8.921,50.038,698.599
1040,Usbdd,8.463,53.975,311.472
1041,Ropqj,10.194,47.721,916.348
1042,Bqjjh,9.235,49.354,40.949
1043,Unysf,10.976,54.120,195.699
1044,Rczxn,12.396,48.190,782.739
1045,Wumtu,10.659,52.994,239.106
1046,Aahxk,9.854,49.931,480.782
1047,Yswsg,8.120,50.462,247.596
1048,Zetmi,14.171,51.946,551.011
1049,Vlgvc,8.933,48.600,809.483
1050,Ykjqi,13.346,52.416,906.011
1051,Fwqxx,7.953,48.083,622.975
1052,Cyeer,9.308,51.312,407.199
1053,Fwfvp,9.866,52.263,103.238
1054,Knpbb,13.639,53.224,878.451
1055,Teoak,12.869,54.277,521.705
1056,Vdirv,12.641,48.566,77.596
1057,Kstdj,12.783,53.425,156.557
1058,Kodiv,12.183,50.001,441.256
1059,Mxhld,7.616,50.325,95.966
1060,Pjvpp,8.650,50.054,399.438
1061,Omvsn,9.138,51.364,751.911
1062,Xzchj,11.225,49.248,13.170
1063,Etchi,9.473,49.611,390.404
1064,Kalve,11.867,50.132,321.492
1065,Tlmqp,10.860,48.642,697.693
1066,Jhcdd,11.371,50.239,437.751
1067,Pagms,7.943,53.036,386.493
1068,Nzytb,13.432,52.065,-2.214
1069,Gjlbc,13.521,54.785,383.452
1070,Icafr,14.474,51.734,757.631
1071,Sejig,9.877,49.243,116.511
1072,Uymwm,8.418,50.751,264.014
1073,Mgfwz,11.973,51.095,289.892
1074,Mnqpi,7.450,52.396,639.722
1075,Kipdb,9.650,50.947,66.216
1076,Pjxpm,7.222,52.382,441.437
1077,Gujsx,12.720,54.569,421.164
1078,Yavvm,6.478,50.105,111.655
1079,Tcpzh,8.713,48.192,702.166
1080,Uoirz,8.210,54.493,0.061
1081,Edrms,10.470,53.581,586.426
1082,Xwkqt,12.215,48.853,889.798
1083,Doddl,8.128,52.176,661.713
1084,Kjbqe,6.921,50.520,734.781
1085,Qnlya,10.320,51.436,921.318
1086,Pmzba,13.104,48.467,420.486
1087,Wystp,12.779,54.667,15.410
1088,Uanaa,12.372,51.084,720.217
1089,Exmci,7.465,51.096,120.499
1090,Qgynt,8.841,50.996,148.097
1091,Azdqt,7.778,50.573,322.954
1092,Kyjmj,7.810,47.639,468.196
1093,Hpogw,8.934,53.199,485.149
1094,Drqom,9.760,51.485,623.483
1095,Xdnla,11.222,53.357,678.322
1096,Gtacn,12.943,53.014,802.958
1097,Bwqta,12.364,50.462,689.074
1098,Xvrnk,7.327,53.669,637.233
1099,Arvon,11.272,50.861,901.818
1100,Dqehp,9.088,49.194,388.602
1101,Diqhc,9.919,51.298,638.777
1102,Izica,7.850,52.963,43.297
1103,Nfnge,13.591,52.989,518.694
1104,Lvfsu,9.841,51.973,73.941
1105,Xmuwx,8.532,52.715,885.371
1106,Thmts,9.456,51.159,745.758
1107,Wpnxt,9.258,51.546,884.712
1108,Gaoiu,9.183,51.317,819.363
1109,Yhyxt,10.439,52.419,-4.983
1110,Rgqcr,12.612,50.741,23.464
1111,Gnksv,11.017,50.809,106.502
1112,Vpbnz,7.279,52.735,474.530
1113,Ctgop,13.125,48.801,934.968
1114,Bfrgc,13.338,50.946,212.761
1115,Jlvad,9.495,49.155,198.520
1116,Rmhkc,11.634,52.900,842.630
1117,Hmbbv,11.283,51.469,653.974
1118,Ornfb,7.926,53.586,12.141
1119,Zyjsx,8.019,52.487,95.765
1120,Sbvdx,10.761,51.776,127.097
1121,Bntbo,7.457,50.549,421.897
1122,Thitu,9.456,48.377,243.644
1123,Tjcdi,10.145,51.623,588.997
1124,Setwq,13.986,54.517,665.795
1125,Vmyjh,6.612,50.095,696.944
1126,Mrlak,12.232,53.498,18.278
1127,Qjwit,13.514,52.590,524.583
1128,Jeuhr,12.173,50.351,208.784
1129,Rfazl,10.487,50.965,389.312
1130,Qtutv,7.471,50.940,187.293
1131,Fzxxb,10.155,47.811,891.327
1132,Ensgx,7.725,50.515,833.754
1133,Xyabq,9.533,50.864,200.760
1134,Vohya,10.581,51.964,528.904
1135,Yxncf,9.297,47.944,552.405
1136,Sznet,8.829,53.548,32.196
1137,Nvxzc,9.295,50.342,816.512
1138,Ykpcq,13.417,53.605,685.892
1139,Kcsyo,9.058,49.363,885.291
1140,Qwzfl,11.406,53.301,300.624
1141,Acqjw,10.984,48.846,279.158
1142,Ngazj,12.943,49.155,437.021
1143,Vgtxg,7.004,51.667,873.967
1144,Nyrel,8.522,48.042,439.384
1145,Zmfgq,10.137,53.797,910.027
1146,Prqvt,8.490,50.327,262.282
1147,Ycelj,13.058,54.262,527.222
1148,Nsrbz,11.404,52.821,558.685
1149,Ybnol,7.664,50.685,432.202
1150,Ujvli,11.990,50.953,368.779
1151,Gbxte,12.388,51.368,922.715
1152,Uoerp,9.038,47.873,785.765
1153,Dyjvw,10.603,53.398,716.891
1154,Qxzfk,13.742,53.456,807.171
1155,Xrbll,8.827,52.525,954.933
1156,Skaeh,13.862,53.160,627.595
1157,Alekc,11.574,53.908,491.006
1158,Nfehj,7.570,54.238,99.018
1159,Yppin,12.481,54.309,121.919
1160,Wmshi,8.228,50.887,584.829
1161,Lhbbh,12.456,51.057,521.097
1162,Gncsz,8.275,52.934,682.196
1163,Xcppt,10.671,50.625,910.721
1164,Lcbns,8.253,49.333,417.764
1165,Eucuo,8.876,50.772,317.500
1166,Ahukq,12.521,51.763,678.465
1167,Yirew,12.925,50.603,347.438
1168,Xexrl,9.525,51.418,383.998
1169,Cvyxx,14.637,51.156,33.621
1170,Sttrq,9.982,47.543,349.381
1171,Hqxma,7.840,49.581,657.747
1172,Qggoh,7.454,49.794,58.376
1173,Cnuse,12.812,53.591,882.975
1174,Dscbx,12.146,53.936,731.276
1175,Wqheu,11.112,50.052,1.071
1176,Bapay,11.417,50.655,949.847
1177,Tsabp,10.274,54.277,432.594
1178,Yokuq,7.597,53.602,311.861
1179,Dzaik,7.847,49.332,184.183
1180,Ihrxo,7.022,53.469,451.551
1181,Ytmow,10.550,51.064,506.812
1182,Ojjvk,11.773,51.401,54.684
1183,Mzolb,10.459,51.819,4.144
1184,Axnmg,9.887,51.368,269.490
1185,Nftid,10.655,51.738,6.361
1186,Srbij,10.372,50.046,14.381
1187,Uvall,12.390,53.742,681.828
1188,Wgncj,7.255,52.244,716.964
1189,Uzpcl,14.287,51.115,888.466
1190,Eelnl,12.420,49.666,891.164
1191,Nbiuf,13.718,50.923,189.421
1192,Qmfyp,13.586,52.043,35.926
1193,Musfw,12.861,51.861,574.759
1194,Glhvq,8.712,47.985,579.266
1195,Fxdiy,8.670,50.494,91.830
1196,Cpqmg,12.811,48.802,361.533
1197,Yveub,12.874,52.918,402.336
1198,Kpnri,10.590,51.932,502.783
1199,Afovt,9.248,48.679,672.621
1200,Tstec,12.756,52.858,757.999
1201,Xxvtl,11.974,49.875,368.956
1202,Mywyz,12.696,50.977,739.693
1203,Jador,9.673,51.201,914.681
1204,Qsygp,12.054,47.879,512.731
1205,Kvoku,8.678,51.241,516.921
1206,Rcxwx,6.697,50.190,342.743
1207,Kqviq,9.172,52.050,962.124
1208,Xsslx,6.613,51.660,308.402
1209,Oblvv,6.532,53.609,380.254
1210,Neotv,13.734,54.245,900.830
1211,Zlwhx,8.861,51.372,473.283
1212,Ctzte,10.542,53.453,6.802
1213,Uadyd,11.395,51.558,663.243
1214,Wxlts,8.656,54.575,392.196
1215,Vzjxf,11.411,51.979,701.164
1216,Odzql,10.980,51.881,540.311
1217,Brkax,13.504,53.095,556.134
1218,Zfeiq,12.098,51.531,195.627
1219,Wgohc,14.040,53.938,679.451
1220,Vnxrx,8.369,53.145,185.784
1221,Qfwpf,10.009,49.548,35.667
1222,Vmqmy,9.057,51.743,705.965
1223,Uftaj,9.130,48.432,358.320
1224,Jwwsd,11.052,50.000,370.977
1225,Nqvtc,8.712,53.800,897.026
1226,Dprxd,12.896,50.775,368.788
1227,Tmlaj,10.142,51.519,-2.679
1228,Hfwbl,9.733,50.856,227.346
1229,Luqih,10.334,51.363,343.991
1230,Vnoka,8.260,50.891,917.381
1231,Qssdt,11.117,52.081,119.515
1232,Eyszx,9.542,48.117,338.829
1233,Ryeib,11.696,49.118,603.047
1234,Ltque,13.234,51.180,415.592
1235,Bwohb,14.101,52.630,183.343
1236,Fhugh,10.971,54.074,290.259
1237,Iilhu,8.168,51.488,131.657
1238,Keixc,10.082,54.314,814.902
1239,Hmtlt,11.374,48.165,765.441
1240,Qgmvw,9.873,51.671,455.337
1241,Gcaru,7.618,49.789,729.453
1242,Hylaf,13.745,51.779,25.371
1243,Jtvnv,9.810,54.353,431.929
1244,Kottm,11.849,54.185,629.298
1245,Msiqx,12.635,50.908,653.781
1246,Raegx,9.027,53.412,631.726
1247,Hgdwk,12.690,48.751,675.218
1248,Rbsju,10.659,53.639,580.313
1249,Pvvwk,7.084,51.987,304.113
1250,Mjanx,9.255,48.171,842.130
1251,Ickke,8.045,47.928,662.271
1252,Uanpu,9.994,52.824,105.820
1253,Tijwy,10.268,48.448,372.662
1254,Funji,12.601,51.816,889.178
1255,Zuqus,9.231,49.297,690.378
1256,Gpbfo,9.215,53.809,305.455
1257,Lovgp,11.515,52.264,642.182
1258,Htqox,6.222,51.083,146.457
1259,Rbyzn,12.154,49.167,177.201
1260,Tbjya,10.411,52.746,889.175
1261,Jqeee,12.106,49.940,790.434
1262,Hwihi,10.911,49.953,918.469
1263,Zpkkm,8.589,54.254,634.155
1264,Ppjnm,9.235,50.518,821.334
1265,Zbztq,10.385,48.974,544.627
1266,Rhmiy,7.852,53.521,659.562
1267,Jnroj,12.274,51.644,731.798
1268,Ndkhz,11.956,51.748,492.354
1269,Jfiin,7.347,49.359,557.682
1270,Wjscc,7.258,49.775,907.161
1271,Fhanr,11.828,47.923,926.661
1272,Wvwsk,10.220,47.770,181.000
1273,Twghz,13.658,54.682,9.067
1274,Nnawf,11.930,48.113,919.671
1275,Hrmbi,10.920,52.486,589.056
1276,Ozkwk,12.612,51.526,653.208
1277,Ylyef,9.633,51.768,150.039
1278,Jzcio,8.393,53.930,807.192
1279,Gptmr,9.788,50.097,331.057
1280,Oxvea,12.572,51.607,818.583
1281,Vpvie,9.608,49.371,166.301
1282,Smplw,10.816,51.700,758.265
1283,Zieml,13.550,54.248,44.425
1284,Deqsc,11.825,52.592,158.392
1285,Qeqbr,8.236,49.529,853.717
1286,Hihme,14.770,50.962,177.785
1287,Zfpvl,9.392,53.075,884.411
1288,Wsryz,7.940,52.080,143.374
1289,Mnaes,11.396,49.675,383.863
1290,Upujp,10.983,48.580,879.165
1291,Ohpna,10.576,52.559,34.934
1292,Oxeps,10.514,48.928,253.730
1293,Ebuny,8.734,49.051,491.491
1294,Dwkqv,12.898,49.256,491.441
1295,Jbccl,9.974,52.088,809.556
1296,Kzojh,7.490,49.464,62.004
1297,Henav,12.600,52.488,154.841
1298,Axfgu,8.380,54.537,893.860
1299,Ylvvp,7.916,53.229,610.533
